gene_id,class,toxin_family,CLP2057,CLP2065,CLP2068,CLP2071,CLP2105,CLP2109,CLP2137,KW1744
Ccera-CLP2065ngen_Peptidyl-tRNAHydrolase2_ngenContig660_-_CDS,Nontoxin,Nontoxin,56,79,87,106,56,100,84,97
Ccera-CLP2057ext_PeptidylProlylIsomerase-FKBP14_ngenContig2538_-_CDS,Nontoxin,Nontoxin,155,114,229,56,110,65,125,177
Ccera-CLP2057ext_PerCoARed_ngenContig2200_-_CDS,Nontoxin,Nontoxin,198,221,225,301,166,209,202,168
Ccera-CLP2071ngen_PeriodicTrp1_ngenContig1168_-_CDS,Nontoxin,Nontoxin,181,170,263,205,162,153,270,498
Ccera-CLP2057ext_PeroxideReductase_ngenContig3615_-_CDS,Nontoxin,Nontoxin,144,333,239,376,209,197,240,578
Ccera-CLP2065ngen_Peroxiredoxin-2_ngenContig1542_-_CDS,Nontoxin,Nontoxin,36,112,57,61,29,28,55,39
Ccera-CLP2057ext_Peroxiredoxin1_ngenContig413_-_CDS,Nontoxin,Nontoxin,231,435,288,435,214,212,377,257
Ccera-CLP2057ext_Peroxiredoxin4_ngenContig2792_-_CDS,Nontoxin,Nontoxin,2184,2582,969,2586,2305,2792,1801,2228
Ccera-CLP2109ngen_peroxiredoxin5_ngenContig5427_-_CDS,Nontoxin,Nontoxin,320,513,201,405,316,355,326,535
Ccera-CLP2057ext_Peroxiredoxin6_ngenContig3689_-_CDS,Nontoxin,Nontoxin,480,550,585,1178,372,407,848,898
Ccera-CLP2071ngen_Peroxisomal2_ngenContig4699_-_CDS,Nontoxin,Nontoxin,159,161,139,346,91,138,124,157
Ccera-CLP2057ext_PeroxisomalBiogen3_ngenContig312_-_CDS,Nontoxin,Nontoxin,168,272,190,281,195,162,216,172
Ccera-CLP2057ext_PeroxisomalIsom_ngenContig1643_-_CDS,Nontoxin,Nontoxin,383,369,324,258,416,242,488,471
Ccera-CLP2109ngen_PeroxisomalMP11B_ngenContig5073_-_CDS,Nontoxin,Nontoxin,28,68,26,73,40,73,37,74
Ccera-CLP2065ngen_PEST_ngenContig379_-_CDS,Nontoxin,Nontoxin,142,87,114,109,77,97,87,185
Ccera-CLP2057ext_PEthBind1_ngenContig2226_-_CDS,Nontoxin,Nontoxin,120,222,142,291,152,109,124,145
Ccera-CLP2057ext_PGMutase1_ngenContig3472_-_CDS,Nontoxin,Nontoxin,105,263,146,196,159,230,153,134
Ccera-CLP2105ngen_Phenylalanyl-tRNASyn-a_ngenContig1263_-_CDS,Nontoxin,Nontoxin,80,147,76,95,113,135,166,245
Ccera-CLP2068ngen_Phenylalanyl-tRNASyn-b_ngenContig1019_-_CDS,Nontoxin,Nontoxin,133,134,196,159,105,111,172,124
Ccera-CLP2105ngen_Phos2B_ngenContig3195_-_CDS,Nontoxin,Nontoxin,71,123,122,87,89,85,70,93
Ccera-CLP2109ngen_Phosducin_ngenContig5311_-_CDS,Nontoxin,Nontoxin,44,101,25,87,58,89,89,139
Ccera-CLP2057ext_Phosducin3_ngenContig1548_-_CDS,Nontoxin,Nontoxin,115,129,183,175,137,118,102,177
Ccera-CLP2068ngen_PhosGlycBioF_ngenContig2356_-_CDS,Nontoxin,Nontoxin,128,55,95,71,44,59,103,121
Ccera-CLP2057ext_PhosphateCarrier_ngenContig2064_-_CDS,Nontoxin,Nontoxin,1257.44,1414.38,1575.37,2329.86,1107.35,1310.2,2261.7,3293.41
Ccera-CLP2065ngen_PhosphateCarrier_ngenContig3917_-_CDS,Nontoxin,Nontoxin,46.56,752.62,135.63,164.14,11.65,82.8,56.3,140.59
Ccera-CLP2065ngen_PhosphatidateCytidylyltransferase-1_ngenContig4301_-_CDS,Nontoxin,Nontoxin,136,191,187,273,159,264,215,153
Ccera-CLP2065ngen_PhosphoacetylglucosamineMutase_ngenContig5528_-_CDS,Nontoxin,Nontoxin,220,289,175,278,226,221,239,382
Ccera-CLP2071ngen_Phosphoglucomutase1_ngenContig6039_-_CDS,Nontoxin,Nontoxin,183,390,186,304,229,326,301,220
Ccera-CLP2057ext_PhosphoglycerateKin1_ngenContig4175_-_CDS,Nontoxin,Nontoxin,766,1327,822,1157,562,786,828,1434
Ccera-CLP2057ext_PhosphoglycerateMutase2_ngenContig3693_-_CDS,Nontoxin,Nontoxin,247,865,70,139,28,93,55,231
Ccera-CLP2057ext_PhosphohistidineP_ngenContig2144_-_CDS,Nontoxin,Nontoxin,98,107,71,137,52,96,90,142
Ccera-CLP2109ngen_PhosphohistPP_ngenContig4791_-_CDS,Nontoxin,Nontoxin,14,10,4,63,15,57,22,57
Ccera-CLP2057ext_Phosphomannomutase2_ngenContig2119_-_CDS,Nontoxin,Nontoxin,89,157,150,214,147,220,106,113
Ccera-CLP2065ngen_PhosphomevalonateKinase1_ngenContig2199_-_CDS,Nontoxin,Nontoxin,42,90,44,101,66,93,104,90
Ccera-CLP2057ext_PhosphoserinePhosphatase_ngenContig1049_-_CDS,Nontoxin,Nontoxin,372,531,295,450,392,297,1252,396
Ccera-CLP2071ngen_PhytanoylCoAdioxygenase1-1_ngenContig4989_-_CDS,Nontoxin,Nontoxin,80,22,50,233,44,26,84,539
Ccera-CLP2065ngen_PIH1-1-1_ngenContig4756_-_CDS,Nontoxin,Nontoxin,48,85,66,34,44,36,67,55
Ccera-CLP2057ext_PINAGT-Y_ngenContig4232_-_CDS,Nontoxin,Nontoxin,6,14,6,5,3,5,10,22
Ccera-CLP2068ngen_PIRP_ngenContig935_-_CDS,Nontoxin,Nontoxin,9,59,871,1251,25,2,390,759
Ccera-CLP2071ngen_PITH_ngenContig3655_-_CDS,Nontoxin,Nontoxin,191,269,111,315,226,257,248,322
Ccera-CLP2057ext_PKHD_ngenContig3289_-_CDS,Nontoxin,Nontoxin,498,675,260,759,301,872,182,437
Ccera-CLP2065ngen_PlasmaFucosidase_ngenContig2668_-_CDS,Nontoxin,Nontoxin,98,146,62,126,81,60,55,97
Ccera-CLP2065ngen_Plastin3_ngenContig351_-_CDS,Nontoxin,Nontoxin,225,442,312,303,167,300,210,269
Ccera-CLP2109ngen_PlateletAct-2_ngenContig1122_-_CDS,Nontoxin,Nontoxin,47,52,31,39,45,49,33,48
Ccera-CLP2057ext_PLD_ngenContig3363_-_CDS,Nontoxin,Nontoxin,153,122,57,185,199,171,139,223
Ccera-CLP2109ngen_pleckA2_ngenContig209_-_CDS,Nontoxin,Nontoxin,59,57,5,149,83,258,100,296
Ccera-CLP2057ext_Pleckstrin-A8_ngenContig2062_-_CDS,Nontoxin,Nontoxin,259,258,169,148,155,78,192,483
Ccera-CLP2057ext_Pleckstrin-B2_ngenContig2381_-_CDS,Nontoxin,Nontoxin,81,122,97,117,79,80,133,119
Ccera-CLP2065ngen_PleckstrinJ1_ngenContig2063_-_CDS,Nontoxin,Nontoxin,36,59,32,63,44,44,54,56
Ccera-KW1109ngen_PLIOMethyltransferase_ngenContig3063_-_CDS,Nontoxin,Nontoxin,36,78,32,87,47,73,77,87
Ccera-CLP2057ext_PMP-22_ngenContig651_-_CDS,Nontoxin,Nontoxin,211,157,126,340,94,139,187,319
Ccera-CLP2105ngen_PMP-4_ngenContig3815_-_CDS,Nontoxin,Nontoxin,42,50,41,51,49,44,66,49
Ccera-CLP2057ext_PMP34_ngenContig768_-_CDS,Nontoxin,Nontoxin,330,358,476,565,246,396,368,588
Ccera-KW1109ngen_PMRPPOP5_ngenContig4099_-_CDS,Nontoxin,Nontoxin,45,22,46,26,30,19,40,32
Ccera-CLP2105ngen_PNDSOR1_ngenContig851_-_CDS,Nontoxin,Nontoxin,131,189,291,224,226,277,243,251
Ccera-CLP2057ext_poly-rC-2_ngenContig4238_-_CDS,Nontoxin,Nontoxin,1660,3067,1429,2556,1458,1777,2383,3940
Ccera-CLP2057ext_PolyABinding1_ngenContig1266_-_CDS,Nontoxin,Nontoxin,4026,4614,2294,4532,2140,2050,3358,9765
Ccera-KW1109ngen_PolyABinding2B_ngenContig7011_-_CDS,Nontoxin,Nontoxin,53,50,24,105,77,114,79,87
Ccera-CLP2065ngen_PolyABindingInt2_ngenContig3559_-_CDS,Nontoxin,Nontoxin,24,43,22,25,14,13,26,38
Ccera-CLP2068ngen_PolyAPol-a_ngenContig2023_-_CDS,Nontoxin,Nontoxin,197,185,289,219,155,179,300,275
Ccera-CLP2071ngen_PolyglutamineBinding1_ngenContig4707_-_CDS,Nontoxin,Nontoxin,13,40,21,51,28,71,23,39
Ccera-CLP2137ngen_PolypyrimidineBinding1_ngenContig439_-_CDS,Nontoxin,Nontoxin,110,134,189,114,145,152,237,206
Ccera-CLP2065ngen_PP-1B_ngenContig2865_-_CDS,Nontoxin,Nontoxin,56,110,65,59,45,76,65,88
Ccera-CLP2057ext_PPAR-g1_ngenContig490_-_CDS,Nontoxin,Nontoxin,1537,1825,1754,3496,2040,3157,2847,2086
Ccera-CLP2057ext_PPCTI-A_ngenContig2624_-_CDS,Nontoxin,Nontoxin,1502,1585,1562,2471,1242,1521,1281,3086
Ccera-CLP2105ngen_PPCTI-C_ngenContig2796_-_CDS,Nontoxin,Nontoxin,24,34,53,29,54,53,41,31
Ccera-CLP2057ext_PPCTI-FKBP1A_ngenContig2484_-_CDS,Nontoxin,Nontoxin,44,61,28,50,30,41,29,61
Ccera-CLP2057ext_PPCTI-FKBP1B_ngenContig505_-_CDS,Nontoxin,Nontoxin,24,37,11,6,11,11,10,20
Ccera-CLP2057ext_PPCTI-FKBP2_ngenContig3609_-_CDS,Nontoxin,Nontoxin,397,257,256,627,211,363,262,461
Ccera-CLP2057ext_PPCTI-FKBP8_ngenContig2700_-_CDS,Nontoxin,Nontoxin,223,253,184,320,217,223,265,332
Ccera-CLP2057ext_PPCTI-FKBP9_ngenContig144_-_CDS,Nontoxin,Nontoxin,501,495,541,515,408,244,656,675
Ccera-CLP2109ngen_PPCTI-H_ngenContig4500_-_CDS,Nontoxin,Nontoxin,87,147,95,83,121,124,143,248
Ccera-CLP2065ngen_PRA1-3_ngenContig3009_-_CDS,Nontoxin,Nontoxin,67,126,62,82,84,84,116,74
Ccera-CLP2057ext_pre-mRNAp14_ngenContig3811_-_CDS,Nontoxin,Nontoxin,75,122,125,104,71,87,119,176
Ccera-CLP2057ext_Prefoldin1_ngenContig539_-_CDS,Nontoxin,Nontoxin,299,344,370,293,184,239,325,429
Ccera-CLP2109ngen_Prefoldin3_ngenContig3909_-_CDS,Nontoxin,Nontoxin,78,202,112,208,147,234,160,234
Ccera-CLP2057ext_Prefoldin4_ngenContig3224_-_CDS,Nontoxin,Nontoxin,81,77,119,79,45,47,103,151
Ccera-CLP2065ngen_Prefoldin5_ngenContig2758_-_CDS,Nontoxin,Nontoxin,137,129,143,110,52,72,166,297
Ccera-CLP2057ext_Prefoldin6_ngenContig4505_-_CDS,Nontoxin,Nontoxin,75,113,52,164,84,94,58,148
Ccera-CLP2057ext_PRELI_ngenContig2803_-_CDS,Nontoxin,Nontoxin,396,371,329,425,320,353,342,511
Ccera-CLP2068ngen_premrnaSF19_ngenContig1665_-_CDS,Nontoxin,Nontoxin,214,322,282,263,258,320,243,305
Ccera-CLP2057ext_PrenRab1_ngenContig3751_-_CDS,Nontoxin,Nontoxin,198,184,243,361,227,239,350,229
Ccera-CLP2065ngen_Presenilin2_ngenContig2431_-_CDS,Nontoxin,Nontoxin,341,215,266,226,144,201,240,409
Ccera-CLP2109ngen_PRNT1_ngenContig5159_-_CDS,Nontoxin,Nontoxin,61,248,83,124,68,319,115,81
Ccera-CLP2071ngen_Profilin1_ngenContig6576_-_CDS,Nontoxin,Nontoxin,143,99,13,233,192,299,193,243
Ccera-CLP2057ext_Profilin2_ngenContig2497_-_CDS,Nontoxin,Nontoxin,103,154,72,85,42,63,174,142
Ccera-CLP2057ext_Prohibitin_ngenContig3684_-_CDS,Nontoxin,Nontoxin,551,499,761,253,392,326,613,798
Ccera-CLP2057ext_Prohibitin2_ngenContig1963_-_CDS,Nontoxin,Nontoxin,167,322,312,320,225,323,325,368
Ccera-CLP2071ngen_Prolactin_ngenContig6434_-_CDS,Nontoxin,Nontoxin,156,380,232,396,269,369,225,233
Ccera-CLP2057ext_Prolyl-tRNA1_ngenContig1082_-_CDS,Nontoxin,Nontoxin,69,49,72,77,34,103,89,77
Ccera-CLP2057ext_Promethin1_ngenContig240_-_CDS,Nontoxin,Nontoxin,35,34,33,25,50,31,34,55
Ccera-CLP2137ngen_ProphobilinogenDeaminase_ngenContig4776_-_CDS,Nontoxin,Nontoxin,160,232,115,199,178,166,115,204
Ccera-CLP2057ext_ProRich15_ngenContig2461_-_CDS,Nontoxin,Nontoxin,37,45,53,13,42,39,46,29
Ccera-CLP2057ext_ProRichNRC2_ngenContig684_-_CDS,Nontoxin,Nontoxin,42,57,47,40,38,40,60,85
Ccera-CLP2057ext_ProstaglandinESyn3_ngenContig1662_-_CDS,Nontoxin,Nontoxin,158,226,146,205,143,172,243,305
Ccera-CLP2057ext_ProstaglandinRed2_ngenContig2705_-_CDS,Nontoxin,Nontoxin,212,167,206,178,135,217,217,293
Ccera-CLP2071ngen_Prot26S1_ngenContig2355_-_CDS,Nontoxin,Nontoxin,371,768,378,559,535,552,822,408
Ccera-CLP2057ext_Protease6B_ngenContig2844_-_CDS,Nontoxin,Nontoxin,229,263,252,260,225,314,372,160
Ccera-CLP2068ngen_Protease8_ngenContig214_-_CDS,Nontoxin,Nontoxin,444,704,722,478,513,526,991,737
Ccera-CLP2057ext_Proteasome-6A_ngenContig2055_-_CDS,Nontoxin,Nontoxin,587,539,857,559,523,548,844,594
Ccera-CLP2057ext_Proteasome-a1_ngenContig686_-_CDS,Nontoxin,Nontoxin,254,369,431,332,284,311,503,318
Ccera-CLP2057ext_Proteasome-a2_ngenContig558_-_CDS,Nontoxin,Nontoxin,1150,934,1396,404,851,556,1915,1004
Ccera-CLP2057ext_Proteasome-a3_ngenContig964_-_CDS,Nontoxin,Nontoxin,530,724,915,533,620,895,963,581
Ccera-CLP2057ext_Proteasome-a4_ngenContig1895_-_CDS,Nontoxin,Nontoxin,528,565,726,524,412,514,659,688
Ccera-CLP2065ngen_Proteasome-a5_ngenContig6076_-_CDS,Nontoxin,Nontoxin,314,515,596,407,490,563,725,326
Ccera-CLP2057ext_Proteasome-a6_ngenContig2148_-_CDS,Nontoxin,Nontoxin,428,761,626,689,539,718,816,702
Ccera-CLP2057ext_Proteasome-b1_ngenContig1331_-_CDS,Nontoxin,Nontoxin,370,443,627,433,497,537,1012,562
Ccera-CLP2057ext_Proteasome-b2_ngenContig2068_-_CDS,Nontoxin,Nontoxin,381,793,682,628,541,713,758,533
Ccera-CLP2057ext_Proteasome-b3_ngenContig327_-_CDS,Nontoxin,Nontoxin,580,819,954,432,617,417,1018,915
Ccera-KW1109ngen_Proteasome-b5_ngenContig7825_-_CDS,Nontoxin,Nontoxin,309,183,46,737,414,1031,627,534
Ccera-CLP2105ngen_Proteasome-b7_ngenContig4096_-_CDS,Nontoxin,Nontoxin,499,951,487,933,643,1176,760,717
Ccera-CLP2071ngen_Proteasome11-1_ngenContig5843_-_CDS,Nontoxin,Nontoxin,0,0,0,95,0,116,0,0
Ccera-CLP2057ext_Proteasome13_ngenContig3715_-_CDS,Nontoxin,Nontoxin,132,229,210,172,185,200,337,140
Ccera-CLP2057ext_Proteasome14_ngenContig1310_-_CDS,Nontoxin,Nontoxin,123,248,549,176,354,391,636,126
Ccera-CLP2057ext_Proteasome7-2_ngenContig205_-_CDS,Nontoxin,Nontoxin,380,433,261,692,365,668,594,484
Ccera-CLP2057ext_ProteasomeAct1_ngenContig4700_-_CDS,Nontoxin,Nontoxin,126,769,99,300,175,364,151,335
Ccera-CLP2057ext_ProteasomeAct2_ngenContig2149_-_CDS,Nontoxin,Nontoxin,97,589,104,191,146,269,137,241
Ccera-CLP2065ngen_ProteasomeActivator-3_ngenContig1713_-_CDS,Nontoxin,Nontoxin,85,92,168,49.01,83,72,99,84
Ccera-CLP2071ngen_ProteasomeActivator-3_ngenContig1079_-_CDS,Nontoxin,Nontoxin,0,0,0,112.99,0,75,0,0
Ccera-CLP2105ngen_ProteasomeB4_ngenContig3567_-_CDS,Nontoxin,Nontoxin,432,515,185,742,516,780,417,576
Ccera-CLP2068ngen_ProteasomeChap1_ngenContig2197_-_CDS,Nontoxin,Nontoxin,71,90,128,82,108,75,108,89
Ccera-CLP2105ngen_ProteasomeChap3_ngenContig2335_-_CDS,Nontoxin,Nontoxin,15,31,23,24,23,24,30,21
Ccera-CLP2057ext_ProteasomeDSS1_ngenContig334_-_CDS,Nontoxin,Nontoxin,183,296,268,128,107,126,356,243
Ccera-CLP2071ngen_ProteasomeInh-PI31_ngenContig6654_-_CDS,Nontoxin,Nontoxin,73,371,77,260,120,466,104,156
Ccera-CLP2057ext_ProteasomeMat_ngenContig226_-_CDS,Nontoxin,Nontoxin,541,695,854,582,613,599,1061,855
Ccera-CLP2057ext_ProteasomeRed9_ngenContig1491_-_CDS,Nontoxin,Nontoxin,74,65,37,151,46,67,83,131
Ccera-CLP2057ext_ProteasomeReg4_ngenContig4723_-_CDS,Nontoxin,Nontoxin,400,456,214,806,560,840,793,510
Ccera-CLP2071ngen_ProteasomeReg6_ngenContig1115_-_CDS,Nontoxin,Nontoxin,101,354,144,230,195,248,222,160
Ccera-CLP2109ngen_ProteasomeY_ngenContig5309_-_CDS,Nontoxin,Nontoxin,633,369,154,698,568,1071,517,1108
Ccera-CLP2065ngen_Proteolipid2_ngenContig5752_-_CDS,Nontoxin,Nontoxin,31,51,59,61,51,49,96,84
Ccera-CLP2057ext_Proteosome12_ngenContig1502_-_CDS,Nontoxin,Nontoxin,289,463,491,438,428,492,602,360
Ccera-CLP2057ext_ProtRed_ngenContig1990_-_CDS,Nontoxin,Nontoxin,193,307,238,379,206,260,341,432
Ccera-CLP2065ngen_Prp31_ngenContig2519_-_CDS,Nontoxin,Nontoxin,118,289,162,104,198,118,240,212
Ccera-KW1109ngen_PRPPSyn2_ngenContig172_-_CDS,Nontoxin,Nontoxin,64,88,65,131,66,96,78,147
Ccera-CLP2105ngen_PTP-b_ngenContig5153_-_CDS,Nontoxin,Nontoxin,51,74,44,86,51,113,60,54
Ccera-CLP2071ngen_PurinePhosphorylase_ngenContig3798_-_CDS,Nontoxin,Nontoxin,12,26,35,155,24,34,36,28
Ccera-CLP2071ngen_PyrDehE1a_ngenContig4135_-_CDS,Nontoxin,Nontoxin,194,376,252,268,143,232,202,276
Ccera-CLP2057ext_PyrrolineCR2_ngenContig4184_-_CDS,Nontoxin,Nontoxin,184,146,123,79,143,87,84,85
Ccera-KW1109ngen_PyruvateDehydroKin_ngenContig4684_-_CDS,Nontoxin,Nontoxin,87,94,81,79,75,62,95,107
Ccera-CLP2057ext_PyruvateDH_ngenContig4298_-_CDS,Nontoxin,Nontoxin,193,223,179,205,160,195,191,183
Ccera-CLP2105ngen_PyruvateDHKinase-3_ngenContig3249_-_CDS,Nontoxin,Nontoxin,173,181,195,153,182,148,168,165
Ccera-CLP2057ext_Qil1_ngenContig3171_-_CDS,Nontoxin,Nontoxin,40,49,43,36,24,33,47,22
Ccera-KW1109ngen_R-Ras2_ngenContig4802_-_CDS,Nontoxin,Nontoxin,51,54,35,43,39,56,59,64
Ccera-CLP2057ext_Rab-10_ngenContig1237_-_CDS,Nontoxin,Nontoxin,121,216,151,184,192,203,168,177
Ccera-CLP2057ext_Rab-18_ngenContig4576_-_CDS,Nontoxin,Nontoxin,271,340,284,281,290,249,292,351
Ccera-CLP2057ext_Rab-1A-1_ngenContig4295_-_CDS,Nontoxin,Nontoxin,96,129,56,100,77,144,148,77
Ccera-CLP2057ext_Rab-1A-2_ngenContig3478_-_CDS,Nontoxin,Nontoxin,352,394,404,370,401,419,389,450
Ccera-CLP2057ext_Rab-1b_ngenContig2385_-_CDS,Nontoxin,Nontoxin,98,112,130,106,104,93,134,169
Ccera-CLP2065ngen_Rab-28_ngenContig1026_-_CDS,Nontoxin,Nontoxin,274,239,328,355,289,358,306,333
Ccera-CLP2057ext_Rab-2A_ngenContig946_-_CDS,Nontoxin,Nontoxin,244,350,415,442,371,434,409,343
Ccera-CLP2071ngen_Rab-4b_ngenContig6611_-_CDS,Nontoxin,Nontoxin,44,48,24,48,38,52,27,27
Ccera-CLP2057ext_Rab11A-1_ngenContig2981_-_CDS,Nontoxin,Nontoxin,174,224,148,196,134,243,222,225
Ccera-CLP2065ngen_RAB11a-2_ngenContig4279_-_CDS,Nontoxin,Nontoxin,33,105,48,101,82,85,69,39
Ccera-CLP2057ext_Rab13_ngenContig3445_-_CDS,Nontoxin,Nontoxin,59,45,52,126,20,47,108,123
Ccera-CLP2057ext_Rab14_ngenContig1536_-_CDS,Nontoxin,Nontoxin,82,167,74,111,90,106,125,103
Ccera-CLP2071ngen_Rab20B_ngenContig6738_-_CDS,Nontoxin,Nontoxin,20,44,13,66,14,28,27,67
Ccera-CLP2057ext_Rab24_ngenContig4390_-_CDS,Nontoxin,Nontoxin,89,121,59,103,85,112,108,89
Ccera-CLP2137ngen_Rab27B_ngenContig3754_-_CDS,Nontoxin,Nontoxin,17,32,36,48,29,56,83,113
Ccera-CLP2065ngen_Rab3_ngenContig6809_-_CDS,Nontoxin,Nontoxin,34,83,63,61,48,56,48,68
Ccera-CLP2105ngen_Rab33A_ngenContig3290_-_CDS,Nontoxin,Nontoxin,16,76,21,57,43,57,41,25
Ccera-CLP2057ext_Rab35_ngenContig3316_-_CDS,Nontoxin,Nontoxin,51,85,62,33,60,53,55,60
Ccera-CLP2065ngen_Rab5B_ngenContig1817_-_CDS,Nontoxin,Nontoxin,59,86,58,69,73,87,100,72
Ccera-CLP2057ext_Rab7a_ngenContig4050_-_CDS,Nontoxin,Nontoxin,173,230,211,242,162,293,249,231
Ccera-CLP2057ext_RAB8_ngenContig3459_-_CDS,Nontoxin,Nontoxin,118,121,101,134,90,135,140,108
Ccera-CLP2065ngen_RabGDPDisInh-a_ngenContig4637_-_CDS,Nontoxin,Nontoxin,272,370,251,285,189,293,311,232
Ccera-CLP2057ext_RabGDPDissInh-b_ngenContig4581_-_CDS,Nontoxin,Nontoxin,680,870,324,509,439,624,690,911
Ccera-CLP2071ngen_RAD51C_ngenContig694_-_CDS,Nontoxin,Nontoxin,179,159,214,283,163,216,146,212
Ccera-CLP2065ngen_Ral-B_ngenContig6204_-_CDS,Nontoxin,Nontoxin,41,54,64,74,48,58,85,58
Ccera-CLP2057ext_RANBinding_ngenContig26_-_CDS,Nontoxin,Nontoxin,85,195,124,152,145,179,111,155
Ccera-CLP2057ext_Rap-1A_ngenContig2386_-_CDS,Nontoxin,Nontoxin,84,126,88,81,68,104,113,112
Ccera-CLP2071ngen_RasGTPBindingA_ngenContig2168_-_CDS,Nontoxin,Nontoxin,76,177,94,246,128,177,131,182
Ccera-CLP2065ngen_RasSuppressor-1_ngenContig5070_-_CDS,Nontoxin,Nontoxin,47,114,110,45,53,30,77,93
Ccera-CLP2057ext_rBAT_ngenContig1441_-_CDS,Nontoxin,Nontoxin,325,321,179,161,171,191,181,444
Ccera-CLP2105ngen_rCG21222_ngenContig5175_-_CDS,Nontoxin,Nontoxin,2819.33,7607.98,3402.28,6990.42,3644.01,5332.67,3614.41,4157.13
Ccera-CLP2105ngen_rCG21222_ngenContig5178_-_CDS,Nontoxin,Nontoxin,1694.67,3522.02,2378.72,3744.58,2749.99,3047.33,2607.59,3138.87
Ccera-CLP2057ext_RecBindingCancer_ngenContig1156_-_CDS,Nontoxin,Nontoxin,373,403,462,492,421,476,645,717
Ccera-CLP2057ext_ReceptorExpEnh5_ngenContig4105_-_CDS,Nontoxin,Nontoxin,119,173,124,182,123,131,186,292
Ccera-CLP2057ext_Reductase3_ngenContig2863_-_CDS,Nontoxin,Nontoxin,323,646,380,1057,310,442,383,574
Ccera-CLP2057ext_RegG2_ngenContig1355_-_CDS,Nontoxin,Nontoxin,557,633,263,621,440,241,600,1056
Ccera-CLP2071ngen_RegNucPre-mRNA-1B_ngenContig6467_-_CDS,Nontoxin,Nontoxin,133,130,69,225,140,253,290,264
Ccera-CLP2057ext_ReninReceptor_ngenContig3873_-_CDS,Nontoxin,Nontoxin,127,160,178,93,135,133,175,180
Ccera-CLP2065ngen_RepA32_ngenContig1774_-_CDS,Nontoxin,Nontoxin,62,107,81,82,52,65,76,82
Ccera-KW1109ngen_Replication-A_ngenContig4129_-_CDS,Nontoxin,Nontoxin,14,40,19,12,16,8,14,22
Ccera-CLP2057ext_RER1_ngenContig1879_-_CDS,Nontoxin,Nontoxin,320,509,404,461,415,403,464,523
Ccera-CLP2057ext_Reticulocalbin1_ngenContig3894_-_CDS,Nontoxin,Nontoxin,996,587,710,449,931,391,484,824
Ccera-CLP2071ngen_Reticulocalbin2_ngenContig5533_-_CDS,Nontoxin,Nontoxin,334,480,232,560,358,419,390,519
Ccera-CLP2057ext_Reticulon3_ngenContig4384_-_CDS,Nontoxin,Nontoxin,124,237,99,277,127,239,150,116
Ccera-CLP2071ngen_RetinalDH1-2_ngenContig5901_-_CDS,Nontoxin,Nontoxin,13,151,170,288,60,78,182,227
Ccera-CLP2105ngen_RetinoicAcidInduced3_ngenContig3852_-_CDS,Nontoxin,Nontoxin,88,150,119,113,138,95,173,196
Ccera-KW1109ngen_RetinolBinding5_ngenContig7026_-_CDS,Nontoxin,Nontoxin,9,36,16,15,9,28,9,61
Ccera-CLP2057ext_RetinolDH16_ngenContig388_-_CDS,Nontoxin,Nontoxin,352,224,247,517,286,451,201,649
Ccera-CLP2057ext_Rheb_ngenContig2293_-_CDS,Nontoxin,Nontoxin,72,101,53,78,47,48,91,87
Ccera-CLP2057ext_RhoA_ngenContig2201_-_CDS,Nontoxin,Nontoxin,116,192,100,200,99,119,145,172
Ccera-CLP2057ext_rhoDissInh1_ngenContig4266_-_CDS,Nontoxin,Nontoxin,141,277,228,242,235,283,266,190
Ccera-CLP2071ngen_Rhophilin2_ngenContig4175_-_CDS,Nontoxin,Nontoxin,466,516,290,377,178,275,335,387
Ccera-KW1109ngen_RibL28_ngenContig7460_-_CDS,Nontoxin,Nontoxin,362,285,362,316,355,457,343,522
Ccera-KW1109ngen_RibLargeSub1_ngenContig5869_-_CDS,Nontoxin,Nontoxin,38,28,42,24,25,23,25,78
Ccera-CLP2057ext_RiboflavinKin_ngenContig963_-_CDS,Nontoxin,Nontoxin,119,147,99,106,161,169,166,104
Ccera-CLP2071ngen_ribokinase_ngenContig546_-_CDS,Nontoxin,Nontoxin,45,69,62,75,47,48,47,71
Ccera-CLP2057ext_Ribonuclease-k_ngenContig3494_-_CDS,Nontoxin,Nontoxin,77,91,49,124,49,82,86,99
Ccera-CLP2057ext_RibonucleaseH1_ngenContig2003_-_CDS,Nontoxin,Nontoxin,120,232,162,192,128,166,176,283
Ccera-CLP2071ngen_RibonucleaseH2C_ngenContig4851_-_CDS,Nontoxin,Nontoxin,30,31,25,52,23,25,44,103
Ccera-CLP2057ext_RibonucleaseInh_ngenContig1735_-_CDS,Nontoxin,Nontoxin,386,493,470,605,335,292,465,762
Ccera-KW1109ngen_RibonucleaseP-p14-1_ngenContig6311_-_CDS,Nontoxin,Nontoxin,6,2,13,11,9,7,9,18
Ccera-CLP2065ngen_Ribonucleoprotein2-H-ACA_ngenContig4075_-_CDS,Nontoxin,Nontoxin,21,38,42,32,34,48,60,48
Ccera-CLP2057ext_RibonucleoproteinA_ngenContig403_-_CDS,Nontoxin,Nontoxin,91,115,115,89,92,147,184,116
Ccera-CLP2065ngen_RibonucleoproteinB_ngenContig4926_-_CDS,Nontoxin,Nontoxin,52,73,109,89,67,39,92,125
Ccera-CLP2065ngen_RibonucT2_ngenContig3728_-_CDS,Nontoxin,Nontoxin,44,80,54,50,30,47,39,41
